method,doc_id,field,gold,pred,gold_present,pred_present,exact_match,token_precision,token_recall,token_f1,relaxed_match,hallucination_fraction,hallucinated,overlap_token_count,gold_token_count,pred_token_count,abstract_token_count,sentence_count,verbatim_match_rate,extractiveness_rate,error_type
ml_decomposed,24803369,Out,comprehending metaphors ; conceptual metaphors ; lexicalized conceptual metaphors ; novel ones ; metaphor,"Individuals with ASD performed at greater than chance levels on both metaphor types , although their performance was lower than TD participants .",True,True,False,0.047619047619047616,0.1,0.06451612903225806,False,0.0,False,1,10,21,125,9,1.0,1.0,Wrong field / low overlap
ml_decomposed,24960665,Pop,Tunisians : ; 370 RH:1 Tunisian donors ; 370 donors,"Paternal RHD zygosity determination in Tunisians : evaluation of three molecular tests . ; The choice of a molecular test for first intention determination of paternal RHD zygosity , before entering into invasive diagnostics , is important for the management of pregnancies at risk of haemolytic disease of the foetus and newborn related to anti-RhD . ; AND METHODS RHD zygosity was evaluated in 370 RH:1 Tunisian donors by polymerase chain reaction - sequence-specific polymorphism ( PCR-SSP ) analysis and polymerase chain reaction - restriction fragment length polymorphism ( PCR-RFLP ) amplification of hybrid Rhesus box and by real time quantitative polymerase chain reaction ( RQ-PCR ) specific for RHD exon 5 . ; DISCUSSION RQ-PCR is the most convenient method for first intention determination of paternal RHD zygosity in Tunisians .",True,True,False,0.05217391304347826,0.75,0.09756097560975609,False,0.0,False,6,8,115,243,10,1.0,1.0,Wrong field / low overlap
ml_decomposed,24960665,Int,molecular test ; polymerase chain reaction - restriction fragment length polymorphism ( PCR-RFLP ) ; real time quantitative polymerase chain reaction ( RQ-PCR ) ; RQ-PCR ; PCR-RFLP,"The choice of a molecular test for first intention determination of paternal RHD zygosity , before entering into invasive diagnostics , is important for the management of pregnancies at risk of haemolytic disease of the foetus and newborn related to anti-RhD . ; To evaluate the accuracy of molecular tests in the cases of discordant results , the ten exons of RHD and Rhesus boxes were amplified by PCR and sequenced .",True,True,False,0.030303030303030304,0.10526315789473684,0.047058823529411764,False,0.0,False,2,19,66,243,10,1.0,1.0,Wrong field / low overlap
ml_decomposed,24960665,Out,Positive predictive values ; Negative predictive values ; Rhesus box polymorphisms ; RHD alleles :,"AND METHODS RHD zygosity was evaluated in 370 RH:1 Tunisian donors by polymerase chain reaction - sequence-specific polymorphism ( PCR-SSP ) analysis and polymerase chain reaction - restriction fragment length polymorphism ( PCR-RFLP ) amplification of hybrid Rhesus box and by real time quantitative polymerase chain reaction ( RQ-PCR ) specific for RHD exon 5 . ; To evaluate the accuracy of molecular tests in the cases of discordant results , the ten exons of RHD and Rhesus boxes were amplified by PCR and sequenced . ; RESULTS Molecular investigations revealed that our 370 donors comprise 193 dizygous and 145 hemizygous individuals and 32 subjects whose zygosity remains unknown . ; This study also revealed 19 novel Rhesus box polymorphisms and three novel RHD alleles : RHD ( Trp185Stop ) , RHD ( Ala176Thr ) and RHD ( Ile342Ile ) .",True,True,False,0.0423728813559322,0.45454545454545453,0.07751937984496124,False,0.0,False,5,11,118,243,10,1.0,1.0,Wrong field / low overlap
ml_decomposed,24989854,Pop,preadolescent children ; autism spectrum disorders ; children with autism spectrum disorders ( ASDs ) ; children with ASD ; 120 participants with ASD at the end of primary school ; 10-12 years of calendar age ; Dutch children with ASD in a specific age range ( 10-12 years ) .,"A randomized controlled study of a social skills training for preadolescent children with autism spectrum disorders : generalization of skills by training parents and teachers ? ; BACKGROUND Social skills training ( SST ) is a common intervention for children with autism spectrum disorders ( ASDs ) to improve their social and communication skills . ; METHOD/DESIGN In a randomized controlled trial ( RCT ) with three conditions , 120 participants with ASD at the end of primary school ( 10-12 years of calendar age ) have been randomized to SST , SST-PTI ( SST with Parent & Teacher Involvement ) , or care-as-usual . ; In the SST-PTI condition , parents additionally participate in 8 parent sessions and parents and teachers are actively involved in homework assignments . ; Secondary outcomes focus on specific social skills children learn during SST and on more general social skills pertaining to home and community settings from a multi-informant perspective . ; The current study is an RCT study evaluating SST in a large sample of Dutch children with ASD in a specific age range ( 10-12 years ) .",True,True,False,0.24375,0.975,0.38999999999999996,False,0.0,False,39,40,160,355,16,1.0,1.0,Wrong field / low overlap
ml_decomposed,24989854,Int,"social skills training ; Social skills training ( SST ) ; SSTs ; SST ; SST ; SST , SST-PTI ( SST with Parent & Teacher Involvement ) ; care-as-usual . ; SST ; SST-PTI ; SST ; SST","A randomized controlled study of a social skills training for preadolescent children with autism spectrum disorders : generalization of skills by training parents and teachers ? ; BACKGROUND Social skills training ( SST ) is a common intervention for children with autism spectrum disorders ( ASDs ) to improve their social and communication skills . ; Additionally , there is no research on the influence of involvement of parents and teachers on effectiveness of SST and on the generalization of learned social skills to daily life . ; We expect parent and teacher involvement in SST to enhance treatment efficacy and to facilitate generalization of learned skills to daily life . ; METHOD/DESIGN In a randomized controlled trial ( RCT ) with three conditions , 120 participants with ASD at the end of primary school ( 10-12 years of calendar age ) have been randomized to SST , SST-PTI ( SST with Parent & Teacher Involvement ) , or care-as-usual . ; The SST consists of 18 group sessions of 1.5 hours for the children .",True,True,False,0.125,0.8260869565217391,0.21714285714285714,False,0.0,False,19,23,152,355,16,1.0,1.0,Wrong field / low overlap
ml_decomposed,24989854,Out,socialization ; specific social skills ; general social skills,"Additionally , there is no research on the influence of involvement of parents and teachers on effectiveness of SST and on the generalization of learned social skills to daily life . ; We expect parent and teacher involvement in SST to enhance treatment efficacy and to facilitate generalization of learned skills to daily life . ; Assessment takes place at three moments : before and immediately after the intervention period and at 6 months follow-up . ; Secondary outcomes focus on specific social skills children learn during SST and on more general social skills pertaining to home and community settings from a multi-informant perspective . ; Strengths of the study are the use of one manualized protocol , application of standardized and internationally used rating instruments , use of multiple raters , investigation of generalization of learned skills to daily life , and the evaluation of efficacy in the longer term by follow-up measures at 6 months after the end of training .",True,True,False,0.04054054054054054,0.8571428571428571,0.07741935483870968,False,0.0,False,6,7,148,355,16,1.0,1.0,Wrong field / low overlap
ml_decomposed,25068497,Pop,healthy children ; 4-5-year-old children,"Safety and preliminary immunogenicity of Cuban pneumococcal conjugate vaccine candidate in healthy children : a randomized phase I clinical trial . ; In the present study , we investigated the safety and explored the immunogenicity of PCV7-TT during a controlled , randomized and double blind clinical trial phase I in 4-5-year-old children .",True,True,False,0.10416666666666667,1.0,0.18867924528301885,False,0.0,False,5,5,48,170,9,1.0,1.0,Wrong field / low overlap
ml_decomposed,25068497,Int,Cuban pneumococcal conjugate vaccine ; heptavalent conjugate vaccine ( PCV7-TT ) ; PCV7-TT ; PCV7-TT ; PCV7-TT ; Synflorix ; PCV7-TT ; PCV7-TT,"Safety and preliminary immunogenicity of Cuban pneumococcal conjugate vaccine candidate in healthy children : a randomized phase I clinical trial . ; In the present study , we investigated the safety and explored the immunogenicity of PCV7-TT during a controlled , randomized and double blind clinical trial phase I in 4-5-year-old children .",True,True,False,0.10416666666666667,0.35714285714285715,0.16129032258064516,False,0.0,False,5,14,48,170,9,1.0,1.0,Wrong field / low overlap
ml_decomposed,25068497,Out,Safety ; preliminary immunogenicity ; safety ; immunogenicity ; IgG GMC ; OPA GMT,"Safety and preliminary immunogenicity of Cuban pneumococcal conjugate vaccine candidate in healthy children : a randomized phase I clinical trial . ; Following a single-dose vaccination , all individual serotypes included in PCV7-TT induced statistically significant increase of IgG GMC and OPA GMT .",True,True,False,0.1794871794871795,0.7777777777777778,0.29166666666666663,False,0.0,False,7,9,39,170,9,1.0,1.0,Wrong field / low overlap
ml_decomposed,25369243,Pop,autism spectrum disorder : ; children and adolescents ; ASD and attention-deficit/hyperactivity disorder ( ADHD ) ; 97 ; 6-17 years of age ; ASD and ADHD,"Atomoxetine in autism spectrum disorder : no effects on social functioning ; some beneficial effects on stereotyped behaviors , inappropriate speech , and fear of change . ; UNLABELLED Abstract Objective : The objective of this study was to investigate the short-term treatment effects of atomoxetine on autism spectrum disorder ( ASD ) symptoms in children and adolescents with both ASD and attention-deficit/hyperactivity disorder ( ADHD ) . ; METHODS A total of 97 patients 6-17 years of age , with ASD and ADHD , were treated with 1.2 mg/kg/day of atomoxetine during an 8 week double-blind placebo-controlled period .",True,True,False,0.22727272727272727,1.0,0.37037037037037035,False,0.0,False,20,20,88,182,8,1.0,1.0,Wrong field / low overlap
ml_decomposed,25369243,Int,Atomoxetine ; atomoxetine ; atomoxetine ; placebo-controlled ; atomoxetine ; atomoxetine,"UNLABELLED Abstract Objective : The objective of this study was to investigate the short-term treatment effects of atomoxetine on autism spectrum disorder ( ASD ) symptoms in children and adolescents with both ASD and attention-deficit/hyperactivity disorder ( ADHD ) . ; METHODS A total of 97 patients 6-17 years of age , with ASD and ADHD , were treated with 1.2 mg/kg/day of atomoxetine during an 8 week double-blind placebo-controlled period . ; Here , we investigated effects on two parent-based secondary outcome measures , the Aberrant Behavior Checklist ( ABC ) and the Children 's Social Behavior Questionnaire ( CSBQ ) .",True,True,False,0.033707865168539325,0.5,0.06315789473684211,False,0.0,False,3,6,89,182,8,1.0,1.0,Wrong field / low overlap
ml_decomposed,25369243,Out,social functioning ; ; stereotyped behaviors ; inappropriate speech ; fear of change ; ABC subscales Hyperactivity ; Inappropriate Speech ; Stereotypic Behavior ; CSBQ subscale Fear for Changes ; stereotyped behaviors ; communication,"Atomoxetine in autism spectrum disorder : no effects on social functioning ; some beneficial effects on stereotyped behaviors , inappropriate speech , and fear of change . ; UNLABELLED Abstract Objective : The objective of this study was to investigate the short-term treatment effects of atomoxetine on autism spectrum disorder ( ASD ) symptoms in children and adolescents with both ASD and attention-deficit/hyperactivity disorder ( ADHD ) . ; Here , we investigated effects on two parent-based secondary outcome measures , the Aberrant Behavior Checklist ( ABC ) and the Children 's Social Behavior Questionnaire ( CSBQ ) .",True,True,False,0.1625,0.5416666666666666,0.25,False,0.0,False,13,24,80,182,8,1.0,1.0,Wrong field / low overlap
ml_decomposed,25479285,Pop,303 patients taking blood pressure and/or lipid-lowering medications ; taking blood pressure or lipid-lowering treatment for the prevention of cardiovascular disease,"Randomised trial of text messaging on adherence to cardiovascular preventive treatment ( INTERACT trial ) . ; BACKGROUND About one third of patients prescribed blood pressure or lipid-lowering drugs for the prevention of coronary heart disease and stroke do not take their medication as prescribed . ; Patients were asked to respond on whether they had taken their medication , whether the text reminded them to do so if they had forgotten , and if they had not taken their medication to determine if there was a reason for not doing so .",True,True,False,0.15476190476190477,0.6190476190476191,0.24761904761904763,False,0.0,False,13,21,84,306,13,1.0,1.0,Wrong field / low overlap
ml_decomposed,25479285,Int,text messaging ; text messages ( Text ; not being sent them ; Text ; text messaging ; no text messaging .,"Randomised trial of text messaging on adherence to cardiovascular preventive treatment ( INTERACT trial ) . ; METHODS 303 patients taking blood pressure and/or lipid-lowering medications were randomly assigned to being sent text messages ( Text group , 151 ) or not being sent them ( No text group , 152 ) . ; Texts were sent daily for 2 weeks , alternate days for 2 weeks and weekly thereafter for 22 weeks ( 6 months overall ) , using an automated computer programme . ; The texts reminded 98/151 patients ( 65 % ) to take medication on at least one occasion and lead to 20/151 ( 13 % ) who stopped taking medication because of concern over efficacy or side-effects , resuming treatment . ; In patients taking blood pressure or lipid-lowering treatment for the prevention of cardiovascular disease , text messaging improved medication adherence compared with no text messaging .",True,True,False,0.11811023622047244,1.0,0.2112676056338028,False,0.0,False,15,15,127,306,13,1.0,1.0,Wrong field / low overlap
ml_decomposed,25479285,Out,adherence ; adherence ; adherence ; medication adherence,"Texts were sent daily for 2 weeks , alternate days for 2 weeks and weekly thereafter for 22 weeks ( 6 months overall ) , using an automated computer programme . ; Patients were asked to respond on whether they had taken their medication , whether the text reminded them to do so if they had forgotten , and if they had not taken their medication to determine if there was a reason for not doing so . ; At 6 months , use of medication was assessed . ; In the No text group 38/151 ( 25 % ) took less than 80 % of the prescribed regimen ( ie . ; stopped medication completely or took it on fewer than 22 of the last 28 days of follow-up ) compared to 14/150 patients ( 9 % ) in the Text group - an improvement in adherence affecting 16 per 100 patients ( 95 % CI 7 to 24 ) , p < 0.001 . ; The texts reminded 98/151 patients ( 65 % ) to take medication on at least one occasion and lead to 20/151 ( 13 % ) who stopped taking medication because of concern over efficacy or side-effects , resuming treatment . ; In patients taking blood pressure or lipid-lowering treatment for the prevention of cardiovascular disease , text messaging improved medication adherence compared with no text messaging .",True,True,False,0.015306122448979591,0.6,0.029850746268656716,False,0.0,False,3,5,196,306,13,1.0,1.0,Wrong field / low overlap
ml_decomposed,25784723,Pop,children and young adults after repair of tetralogy of Fallot ; patients with corrected tetralogy of Fallot . ; patients with tetralogy of Fallot aged 10 to 25 years,Regional ventricular performance and exercise training in children and young adults after repair of tetralogy of Fallot : randomized controlled pilot study . ; Studies have shown that patients with congenital heart disease can improve physical exercise capacity . ; METHODS AND RESULTS Multicenter prospective randomized controlled pilot study in patients with tetralogy of Fallot aged 10 to 25 years . ; Patients were randomized to the exercise group ( n=28 ) or control group ( n=20 ) . ; CONCLUSIONS This randomized controlled pilot study provides preliminary data suggesting that regional ventricular performance is well maintained during 3-month aerobic dynamic exercise training in children and young adults with repaired tetralogy of Fallot .,True,True,False,0.24509803921568626,0.9615384615384616,0.390625,False,0.0,False,25,26,102,267,15,1.0,1.0,Wrong field / low overlap
ml_decomposed,25784723,Int,exercise training ; training ; exercise training program ; exercise training program ; exercise ; control ; exercise ; exercise ; control ; exercise training,"Regional ventricular performance and exercise training in children and young adults after repair of tetralogy of Fallot : randomized controlled pilot study . ; The effect of training on regional ventricular performance has hardly been studied . ; We performed a pilot study to assess whether an exercise training program would result in adverse changes of regional ventricular performance in patients with corrected tetralogy of Fallot . ; METHODS AND RESULTS Multicenter prospective randomized controlled pilot study in patients with tetralogy of Fallot aged 10 to 25 years . ; A 12-week standardized aerobic dynamic exercise training program ( 3 one-hour sessions per week ) was used . ; Pre- and post-training cardiopulmonary exercise tests , MRI , and echocardiography , including tissue-Doppler imaging , were performed . ; Patients were randomized to the exercise group ( n=28 ) or control group ( n=20 ) . ; CONCLUSIONS This randomized controlled pilot study provides preliminary data suggesting that regional ventricular performance is well maintained during 3-month aerobic dynamic exercise training in children and young adults with repaired tetralogy of Fallot .",True,True,False,0.08917197452229299,0.875,0.16184971098265896,False,0.0,False,14,16,157,267,15,1.0,1.0,Wrong field / low overlap
ml_decomposed,25784723,Out,"cardiopulmonary exercise tests , MRI , and echocardiography , including tissue-Doppler imaging ; Change in tissue-Doppler imaging parameters","Change in tissue-Doppler imaging parameters was similar in the exercise group and control group ( change in right ventricle free wall peak velocity E ' exercise group , 0.8±2.6 cm/s ; control group , 0.9±4.1 ; peak velocity A ' exercise group , 0.4±2.4 m/s ; control group 4.6±18.1 cm/s ) .",True,True,False,0.125,0.5,0.2,False,0.0,False,7,14,56,267,15,1.0,1.0,Wrong field / low overlap
ml_decomposed,25885649,Pop,rheumatoid arthritis patients . ; patients with rheumatoid arthritis ( RA ) ; Sixty-eight RA ; age=55±13 years,"Subjective and objective levels of physical activity and their association with cardiorespiratory fitness in rheumatoid arthritis patients . ; The aims of the present study were : ( a ) to examine the agreement between subjective ( assessed via the International Physical Activity Questionnaire ; IPAQ ) and objective ( accelerometry ; GT3X ) physical activity ( PA ) levels in patients with rheumatoid arthritis ( RA ) , and ( b ) to evaluate the associations of RA patients ' subjective and objective PA to their scores on the maximal oxygen uptake test ( VO2max ) . ; RESULTS Sixty-eight RA patients ( age=55±13 years , body mass index : 27.8±5.4 kg/m2 , median of disease duration=5 ; ( 2-8 ) yrs ) were recruited .",True,True,False,0.13725490196078433,1.0,0.24137931034482762,False,0.0,False,14,14,102,395,17,1.0,1.0,Wrong field / low overlap
ml_decomposed,25885649,Int,PA,"The aims of the present study were : ( a ) to examine the agreement between subjective ( assessed via the International Physical Activity Questionnaire ; IPAQ ) and objective ( accelerometry ; GT3X ) physical activity ( PA ) levels in patients with rheumatoid arthritis ( RA ) , and ( b ) to evaluate the associations of RA patients ' subjective and objective PA to their scores on the maximal oxygen uptake test ( VO2max ) . ; METHODS The participants wore the GT3X for seven days before completing the IPAQ and VO2max test . ; IPAQ-reported moderate PA and MVPA positively correlated with maxV02 ( rho=.25 , P=.01 , rho=.27 , P=.01 , respectively ) .",True,True,False,0.010752688172043012,1.0,0.021276595744680854,False,0.0,False,1,1,93,395,17,1.0,1.0,Wrong field / low overlap
ml_decomposed,25885649,Out,International Physical Activity Questionnaire ; IPAQ ) ; GT3X ) physical activity ( PA ) ; maximal oxygen uptake test ( VO2max ) ; IPAQ ; VO2max ; PA measurement ; VO2max ; PA ; sedentary behaviours ; light PA ; VO2max ; PA levels ; sedentary time ; IPAQ-reported ; PA ; MVPA ; IPAQ-VO2 max ; GT3X-VO2 max,"Subjective and objective levels of physical activity and their association with cardiorespiratory fitness in rheumatoid arthritis patients . ; The aims of the present study were : ( a ) to examine the agreement between subjective ( assessed via the International Physical Activity Questionnaire ; IPAQ ) and objective ( accelerometry ; GT3X ) physical activity ( PA ) levels in patients with rheumatoid arthritis ( RA ) , and ( b ) to evaluate the associations of RA patients ' subjective and objective PA to their scores on the maximal oxygen uptake test ( VO2max ) . ; RESULTS Sixty-eight RA patients ( age=55±13 years , body mass index : 27.8±5.4 kg/m2 , median of disease duration=5 ; Wilcoxon tests revealed that patients reported less time spent engaged in sedentary behaviours ( Z=-6.80 , P < 0.01 ) and light PA ( Z=-6.89 , P < 0.01 ) and more moderate PA ( Z=-6.26 , P < 0.01 ) than was objectively indicated . ; Significant positive correlations were revealed between VO2max with all PA levels derived from accelerometry ( light PA rho=.35 , P < .01 ; moderate PA rho=.34 , P=.01 ; moderate and vigorous PA , ( MVPA ) rho=.33 , P=.01 ) , and a negative association to sedentary time ( ST ) emerged ( rho=-.27 , P=.04 ) . ; IPAQ-reported moderate PA and MVPA positively correlated with maxV02 ( rho=.25 , P=.01 , rho=.27 , P=.01 , respectively ) . ; Differences between the magnitude of correlations between the IPAQ-VO2 max and GT3X-VO2 max were only significant for ST ( Z=3.43 , P < .01 ) .",True,True,False,0.13973799126637554,0.8888888888888888,0.24150943396226415,False,0.0,False,32,36,229,395,17,1.0,1.0,Wrong field / low overlap
ml_decomposed,25886492,Pop,"25,511 ; aged 50-74","Decision support tailored to psychological predictors of participation may increase screening . ; METHODS A parallel , randomised controlled , trial invited 25,511 people aged 50-74 years to complete an eligibility questionnaire . ; Age was positively associated with kit return .",True,True,False,0.1111111111111111,1.0,0.19999999999999998,False,0.0,False,4,4,36,396,22,1.0,1.0,Wrong field / low overlap
ml_decomposed,25886492,Int,personalised decision support ; tailored computerised decision support ; Tailored Personalised Decision Support ( TPDS ) ; Non-Tailored PDS ( NTPDS ) ; Control ; TPDS ; NTPDS ; tailored intervention,A randomised controlled trial of personalised decision support delivered via the internet for bowel cancer screening with a faecal occult blood test : the effects of tailoring of messages according to social cognitive variables on participation . ; Decision support tailored to psychological predictors of participation may increase screening . ; The TPDS group additionally received a tailored intervention . ; Participants not wanting to screen at baseline ( 1083/2227 ) and allocated to TPDS and NTPDS were significantly more likely to decide to screen and return an FOBT than those assigned to the CG . ; Change on psychosocial predictors : Analysis of change indicated that salience and coherence of screening and self-efficacy were improved and faecal aversion decreased by tailored messaging .,True,True,False,0.10714285714285714,0.6,0.18181818181818182,False,0.0,False,12,20,112,396,22,1.0,1.0,Wrong field / low overlap
ml_decomposed,25886492,Out,FOBT return,"A randomised controlled trial of personalised decision support delivered via the internet for bowel cancer screening with a faecal occult blood test : the effects of tailoring of messages according to social cognitive variables on participation . ; Decision support tailored to psychological predictors of participation may increase screening . ; Additional analyses were conducted on movement in decision to screen and change on psychological variables . ; RESULTS FOBT return : In the ITT sample , there was no significant difference between any group ( χ ( 2 ) ( 2 ) = 2.57 , p = .26 ; TPDS , 32.5 % ; NTPDS , 33 % ; and CG , 34.5 % ) . ; In the PP sample , FOBT return in the internet groups was significantly higher than the paper group ( χ ( 2 ) ( 2 ) = 17.01 , p < .001 ; TPDS , 80 % ; NTPDS , 83 % ; and CG , 74 % ) . ; FOBT completion by TPDS and NTPDS did not differ ( χ ( 2 ) ( 1 ) = 2.23 , p = .13 ) . ; Decision to screen : 2227/2270 of the PP sample provided complete BS data . ; Participants not wanting to screen at baseline ( 1083/2227 ) and allocated to TPDS and NTPDS were significantly more likely to decide to screen and return an FOBT than those assigned to the CG . ; Change on psychosocial predictors : Analysis of change indicated that salience and coherence of screening and self-efficacy were improved and faecal aversion decreased by tailored messaging .",True,True,False,0.00966183574879227,1.0,0.019138755980861243,False,0.0,False,2,2,207,396,22,1.0,1.0,Wrong field / low overlap
ml_decomposed,25898782,Pop,retrograde cholangiopancreatography : ; 281 adults,Sedation during endoscopic retrograde cholangiopancreatography : a randomized controlled study of patient-controlled propofol sedation and that given by a nurse anesthetist . ; The study included 281 adults in 301 procedures .,True,True,False,0.14285714285714285,1.0,0.25,False,0.0,False,4,4,28,265,14,1.0,1.0,Wrong field / low overlap
ml_decomposed,25898782,Int,"propofol ; patient-controlled sedation ; propofol ; anesthetist-controlled sedation ; standard of care , midazolam ; propofol ; propofol ; midazolam ; midazolam ; midazolam ; midazolam ; propofol ; midazolam","Sedation during endoscopic retrograde cholangiopancreatography : a randomized controlled study of patient-controlled propofol sedation and that given by a nurse anesthetist . ; OBJECTIVE Different regimens are used for sedation during endoscopic retrograde cholangiopancreatography ( ERCP ) . ; Our objectives were to compare safety , ease of treatment , recovery , and patients ' experiences using patient-controlled sedation ( PCS ) with propofol , nurse anesthetist-controlled sedation ( ACS ) , or the department 's standard of care , midazolam given by the procedure team ( control group ) . ; The PCS group ( n = 101 ) delivered bolus doses of 5 mg of propofol according to their need for sedation . ; The ACS group ( n = 100 ) had 2-8 mg/kg/h of propofol infused , with the target for sedation being level 3 of the Observer 's Assessment of Alertness/Sedation ( OAA/S ) scale . ; The control group was given 2-3 mg of midazolam for induction and additional 1 mg if required . ; PCS resulted in a rapid recovery , fewer respiratory events , and was almost as effective as ACS in ensuring a successful examination .",True,True,False,0.08176100628930817,0.7222222222222222,0.14689265536723162,False,0.0,False,13,18,159,265,14,1.0,1.0,Wrong field / low overlap
ml_decomposed,25898782,Out,safety ; ease of treatment ; recovery ; patients ' experiences ; ease of the procedure ; number of sedation failures ; Time to full recovery ( Aldrete score,"The ACS group ( n = 100 ) had 2-8 mg/kg/h of propofol infused , with the target for sedation being level 3 of the Observer 's Assessment of Alertness/Sedation ( OAA/S ) scale . ; RESULTS PCS and ACS increased the ease of the procedure and reduced the number of sedation failures compared to midazolam sedation ( ACS n = 0 ; PCS n = 4 ; midazolam n = 20 ) . ; The ACS group had more deeply sedated patients ( OAA/S level 2 ) , desaturation , and obstructed airways than the PCS and midazolam groups . ; Time to full recovery ( Aldrete score ≥9 ) was shortest following PCS . ; Patients ' preference for PCS and ACS was the same . ; PCS resulted in a rapid recovery , fewer respiratory events , and was almost as effective as ACS in ensuring a successful examination .",True,True,False,0.136,0.8095238095238095,0.23287671232876714,False,0.0,False,17,21,125,265,14,1.0,1.0,Wrong field / low overlap
ml_decomposed,25931290,Pop,"Children ; Autism Spectrum Disorders ; children ; autism spectrum disorder ( ASD ) ; 44 children ages 6-12 ; n = 22 typical , n = 22 ASD","Sensory Adapted Dental Environments to Enhance Oral Care for Children with Autism Spectrum Disorders : A Randomized Controlled Pilot Study . ; This pilot and feasibility study examined the impact of a sensory adapted dental environment ( SADE ) to reduce distress , sensory discomfort , and perception of pain during oral prophylaxis for children with autism spectrum disorder ( ASD ) . ; In an experimental crossover design , each participant underwent two professional dental cleanings , one in a regular dental environment ( RDE ) and one in a SADE , administered in a randomized and counterbalanced order 3-4 months apart .",True,True,False,0.10344827586206896,0.47368421052631576,0.16981132075471697,False,0.0,False,9,19,87,139,6,1.0,1.0,Wrong field / low overlap
ml_decomposed,25931290,Int,Sensory Adapted Dental Environments ; sensory adapted dental environment ( SADE ) ; regular dental environment ( RDE ) ; SADE ; SADE ; RDE ; SADE .,"Sensory Adapted Dental Environments to Enhance Oral Care for Children with Autism Spectrum Disorders : A Randomized Controlled Pilot Study . ; This pilot and feasibility study examined the impact of a sensory adapted dental environment ( SADE ) to reduce distress , sensory discomfort , and perception of pain during oral prophylaxis for children with autism spectrum disorder ( ASD ) . ; In an experimental crossover design , each participant underwent two professional dental cleanings , one in a regular dental environment ( RDE ) and one in a SADE , administered in a randomized and counterbalanced order 3-4 months apart .",True,True,False,0.16091954022988506,0.8235294117647058,0.2692307692307692,False,0.0,False,14,17,87,139,6,1.0,1.0,Wrong field / low overlap
ml_decomposed,25931290,Out,distress ; sensory discomfort ; perception of pain ; physiological anxiety ; behavioral distress ; pain intensity ; sensory discomfort ; physiological anxiety ; pain ; sensory discomfort,"This pilot and feasibility study examined the impact of a sensory adapted dental environment ( SADE ) to reduce distress , sensory discomfort , and perception of pain during oral prophylaxis for children with autism spectrum disorder ( ASD ) . ; Outcomes included measures of physiological anxiety , behavioral distress , pain intensity , and sensory discomfort . ; Both groups exhibited decreased physiological anxiety and reported lower pain and sensory discomfort in the SADE condition compared to RDE , indicating a beneficial effect of the SADE .",True,True,False,0.25675675675675674,1.0,0.4086021505376344,False,0.0,False,19,19,74,139,6,1.0,1.0,Wrong field / low overlap
ml_decomposed,25950425,Pop,patients undergoing laparatomy . ; Eighty ; 18 to 65 years of age ; undergoing elective laparotomy,"The effects of preoperative oral pregabalin and perioperative intravenous lidocaine infusion on postoperative morphine requirement in patients undergoing laparatomy . ; OBJECTIVES To evaluate and compare the effects of preoperative oral pregabalin and perioperative intravenous lidocaine infusion on postoperative morphine requirement , adverse effects , patients ' satisfaction , mobilization , time to first defecation and time to discharge in patients undergoing laparotomy . ; METHODS Eighty patients ( 18 to 65 years of age ) undergoing elective laparotomy were randomly divided into four groups ( n=20 in each group ) : group C , placebo capsules and normal saline infusion perioperatively ( control ) ; group L , placebo capsules and lidocaine 1 mg⁄kg intravenous bolus dose followed by 2 mg⁄kg⁄h infusion until skin closure ; group P , 150 mg oral pregabalin and normal saline infusion perioperatively ; and group PL , 150 & nbsp ; mg oral pregabalin and lidocaine 2 mg⁄kg⁄h infusion until skin closure . ; Therefore , preoperative pregabalin with or without lidocaine provides superior pain relief in patients undergoing laparatomy .",True,True,False,0.08387096774193549,1.0,0.15476190476190477,False,0.0,False,13,13,155,290,11,1.0,1.0,Wrong field / low overlap
ml_decomposed,25950425,Int,pregabalin ; lidocaine ; pregabalin ; lidocaine ; placebo ; normal saline infusion ; placebo ; lidocaine ; pregabalin ; normal saline infusion ; pregabalin ; lidocaine ; pregabalin ; lidocaine ; pregabalin ; lidocaine ; pregabalin,"The effects of preoperative oral pregabalin and perioperative intravenous lidocaine infusion on postoperative morphine requirement in patients undergoing laparatomy . ; OBJECTIVES To evaluate and compare the effects of preoperative oral pregabalin and perioperative intravenous lidocaine infusion on postoperative morphine requirement , adverse effects , patients ' satisfaction , mobilization , time to first defecation and time to discharge in patients undergoing laparotomy . ; METHODS Eighty patients ( 18 to 65 years of age ) undergoing elective laparotomy were randomly divided into four groups ( n=20 in each group ) : group C , placebo capsules and normal saline infusion perioperatively ( control ) ; group L , placebo capsules and lidocaine 1 mg⁄kg intravenous bolus dose followed by 2 mg⁄kg⁄h infusion until skin closure ; group P , 150 mg oral pregabalin and normal saline infusion perioperatively ; and group PL , 150 & nbsp ; mg oral pregabalin and lidocaine 2 mg⁄kg⁄h infusion until skin closure . ; CONCLUSION Preoperative oral pregabalin and perioperative intravenous lidocaine infusion decreased postoperative VAS scores . ; Preoperative oral pregabalin decreased morphine requirement and perioperative intravenous lidocaine infusion hastened gastrointestinal motility and mobilization , and decreased the incidence of nausea in patients undergoing laparotomy . ; Therefore , preoperative pregabalin with or without lidocaine provides superior pain relief in patients undergoing laparatomy .",True,True,False,0.10824742268041238,1.0,0.19534883720930232,False,0.0,False,21,21,194,290,11,1.0,1.0,Wrong field / low overlap
